date,shift,team,minimum,ideal
2025-07-17,M,M,1,2
2025-07-17,T,M,1,2
2025-07-17,M,N,1,2
2025-07-17,T,N,1,2
2025-07-17,M,O,1,2
2025-07-17,T,O,1,2
2025-07-17,M,P,1,2
2025-07-17,T,P,1,2
2025-07-18,M,A,1,2
2025-07-18,T,A,1,2
2025-07-18,M,B,1,2
2025-07-18,T,B,1,2
2025-07-18,M,C,1,2
2025-07-18,T,C,1,2
2025-07-18,M,D,1,2
2025-07-18,T,D,1,2
2025-07-18,M,E,1,2
2025-07-18,T,E,1,2
2025-07-18,M,F,1,2
2025-07-18,T,F,1,2
2025-07-18,M,G,1,2
2025-07-18,T,G,1,2
2025-07-18,M,H,1,2
2025-07-18,T,H,1,2
2025-07-18,M,I,0,1
2025-07-18,T,I,1,2
2025-07-18,M,J,1,2
2025-07-18,T,J,1,2
2025-07-18,M,K,1,2
2025-07-18,T,K,1,2
2025-07-18,M,L,1,2
2025-07-18,T,L,1,2
2025-07-18,M,M,1,2
2025-07-18,T,M,1,2
2025-07-18,M,N,1,2
2025-07-18,T,N,1,2
2025-07-18,M,O,1,2
2025-07-18,T,O,1,2
2025-07-18,M,P,1,2
2025-07-18,T,P,1,2
2025-07-19,M,A,1,2
2025-07-19,T,A,1,2
2025-07-19,M,B,1,2
2025-07-19,T,B,1,2
2025-07-19,M,C,1,2
2025-07-19,T,C,1,2
2025-07-19,M,D,0,1
2025-07-19,T,D,1,2
2025-07-19,M,E,1,2
2025-07-19,T,E,1,2
2025-07-19,M,F,1,2
2025-07-19,T,F,1,2
2025-07-19,M,G,1,2
2025-07-19,T,G,1,2
2025-07-19,M,H,1,2
2025-07-19,T,H,1,2
2025-07-19,M,I,1,2
2025-07-19,T,I,1,2
2025-07-19,M,J,1,2
2025-07-19,T,J,0,1
2025-07-19,M,K,1,2
2025-07-19,T,K,1,2
2025-07-19,M,L,1,2
2025-07-19,T,L,1,2
2025-07-19,M,M,2,3
2025-07-19,T,M,1,2
2025-07-19,M,N,1,2
2025-07-19,T,N,1,2
2025-07-19,M,O,1,2
2025-07-19,T,O,1,2
2025-07-19,M,P,1,2
2025-07-19,T,P,1,2
2025-07-20,M,A,1,2
2025-07-20,T,A,1,2
2025-07-20,M,B,1,2
2025-07-20,T,B,1,2
2025-07-20,M,C,1,2
2025-07-20,T,C,1,2
2025-07-20,M,D,1,2
2025-07-20,T,D,1,2
2025-07-20,M,E,1,2
2025-07-20,T,E,1,2
2025-07-20,M,F,1,2
2025-07-20,T,F,1,2
2025-07-20,M,G,1,2
2025-07-20,T,G,1,2
2025-07-20,M,H,1,2
2025-07-20,T,H,1,2
2025-07-20,M,I,1,2
2025-07-20,T,I,1,2
2025-07-20,M,J,1,2
2025-07-20,T,J,1,2
2025-07-20,M,K,1,2
2025-07-20,T,K,1,2
2025-07-20,M,L,1,2
2025-07-20,T,L,1,2
2025-07-20,M,M,1,2
2025-07-20,T,M,1,2
2025-07-20,M,N,1,2
2025-07-20,T,N,1,2
2025-07-20,M,O,2,3
2025-07-20,T,O,1,2
2025-07-20,M,P,1,2
2025-07-20,T,P,1,2
2025-07-21,M,A,0,1
2025-07-21,T,A,1,2
2025-07-21,M,B,1,2
2025-07-21,T,B,1,2
2025-07-21,M,C,1,2
2025-07-21,T,C,1,2
2025-07-21,M,D,1,2
2025-07-21,T,D,1,2
2025-07-21,M,E,1,2
2025-07-21,T,E,1,2
2025-07-21,M,F,1,2
2025-07-21,T,F,0,1
2025-07-21,M,G,1,2
2025-07-21,T,G,1,2
2025-07-21,M,H,1,2
2025-07-21,T,H,1,2
2025-07-21,M,I,1,2
2025-07-21,T,I,1,2
2025-07-21,M,J,1,2
2025-07-21,T,J,1,2
2025-07-21,M,K,1,2
2025-07-21,T,K,1,2
2025-07-21,M,L,1,2
2025-07-21,T,L,1,2
2025-07-21,M,M,1,2
2025-07-21,T,M,0,1
2025-07-21,M,N,1,2
2025-07-21,T,N,1,2
2025-07-21,M,O,0,1
2025-07-21,T,O,1,2
2025-07-21,M,P,1,2
2025-07-21,T,P,1,2
2025-07-22,M,A,1,2
2025-07-22,T,A,1,2
2025-07-22,M,B,1,2
2025-07-22,T,B,2,3
2025-07-22,M,C,1,2
2025-07-22,T,C,1,2
2025-07-22,M,D,1,2
2025-07-22,T,D,1,2
2025-07-22,M,E,1,2
2025-07-22,T,E,1,2
2025-07-22,M,F,1,2
2025-07-22,T,F,1,2
2025-07-22,M,G,1,2
2025-07-22,T,G,1,2
2025-07-22,M,H,1,2
2025-07-22,T,H,1,2
2025-07-22,M,I,2,3
2025-07-22,T,I,1,2
2025-07-22,M,J,1,2
2025-07-22,T,J,1,2
2025-07-22,M,K,1,2
2025-07-22,T,K,1,2
2025-07-22,M,L,1,2
2025-07-22,T,L,1,2
2025-07-22,M,M,1,2
2025-07-22,T,M,2,3
2025-07-22,M,N,1,2
2025-07-22,T,N,1,2
2025-07-22,M,O,1,2
2025-07-22,T,O,1,2
2025-07-22,M,P,1,2
2025-07-22,T,P,1,2
2025-07-23,M,A,1,2
2025-07-23,T,A,1,2
2025-07-23,M,B,1,2
2025-07-23,T,B,1,2
2025-07-23,M,C,1,2
2025-07-23,T,C,1,2
2025-07-23,M,D,1,2
2025-07-23,T,D,1,2
2025-07-23,M,E,1,2
2025-07-23,T,E,1,2
2025-07-23,M,F,1,2
2025-07-23,T,F,1,2
2025-07-23,M,G,1,2
2025-07-23,T,G,1,2
2025-07-23,M,H,1,2
2025-07-23,T,H,1,2
2025-07-23,M,I,1,2
2025-07-23,T,I,1,2
2025-07-23,M,J,1,2
2025-07-23,T,J,0,1
2025-07-23,M,K,1,2
2025-07-23,T,K,1,2
2025-07-23,M,L,2,3
2025-07-23,T,L,1,2
2025-07-23,M,M,1,2
2025-07-23,T,M,2,3
2025-07-23,M,N,1,2
2025-07-23,T,N,1,2
2025-07-23,M,O,1,2
2025-07-23,T,O,1,2
2025-07-23,M,P,1,2
2025-07-23,T,P,1,2
2025-07-24,M,A,1,2
2025-07-24,T,A,1,2
2025-07-24,M,B,1,2
2025-07-24,T,B,1,2
2025-07-24,M,C,1,2
2025-07-24,T,C,1,2
2025-07-24,M,D,1,2
2025-07-24,T,D,1,2
2025-07-24,M,E,1,2
2025-07-24,T,E,1,2
2025-07-24,M,F,1,2
2025-07-24,T,F,1,2
2025-07-24,M,G,1,2
2025-07-24,T,G,1,2
2025-07-24,M,H,1,2
2025-07-24,T,H,1,2
2025-07-24,M,I,1,2
2025-07-24,T,I,1,2
2025-07-24,M,J,1,2
2025-07-24,T,J,1,2
2025-07-24,M,K,1,2
2025-07-24,T,K,1,2
2025-07-24,M,L,1,2
2025-07-24,T,L,1,2
2025-07-24,M,M,1,2
2025-07-24,T,M,1,2
2025-07-24,M,N,1,2
2025-07-24,T,N,1,2
2025-07-24,M,O,1,2
2025-07-24,T,O,1,2
2025-07-24,M,P,1,2
2025-07-24,T,P,1,2
2025-07-25,M,A,1,2
2025-07-25,T,A,1,2
2025-07-25,M,B,1,2
2025-07-25,T,B,1,2
2025-07-25,M,C,2,3
2025-07-25,T,C,1,2
2025-07-25,M,D,1,2
2025-07-25,T,D,1,2
2025-07-25,M,E,1,2
2025-07-25,T,E,1,2
2025-07-25,M,F,1,2
2025-07-25,T,F,1,2
2025-07-25,M,G,1,2
2025-07-25,T,G,1,2
2025-07-25,M,H,1,2
2025-07-25,T,H,1,2
2025-07-25,M,I,1,2
2025-07-25,T,I,0,1
2025-07-25,M,J,1,2
2025-07-25,T,J,1,2
2025-07-25,M,K,1,2
2025-07-25,T,K,1,2
2025-07-25,M,L,1,2
2025-07-25,T,L,1,2
2025-07-25,M,M,1,2
2025-07-25,T,M,1,2
2025-07-25,M,N,1,2
2025-07-25,T,N,1,2
2025-07-25,M,O,1,2
2025-07-25,T,O,1,2
2025-07-25,M,P,1,2
2025-07-25,T,P,1,2
2025-07-26,M,A,1,2
2025-07-26,T,A,1,2
2025-07-26,M,B,1,2
2025-07-26,T,B,1,2
2025-07-26,M,C,1,2
2025-07-26,T,C,1,2
2025-07-26,M,D,1,2
2025-07-26,T,D,0,1
2025-07-26,M,E,1,2
2025-07-26,T,E,2,3
2025-07-26,M,F,1,2
2025-07-26,T,F,0,1
2025-07-26,M,G,1,2
2025-07-26,T,G,1,2
2025-07-26,M,H,1,2
2025-07-26,T,H,1,2
2025-07-26,M,I,1,2
2025-07-26,T,I,1,2
2025-07-26,M,J,1,2
2025-07-26,T,J,1,2
2025-07-26,M,K,1,2
2025-07-26,T,K,1,2
2025-07-26,M,L,1,2
2025-07-26,T,L,1,2
2025-07-26,M,M,1,2
2025-07-26,T,M,1,2
2025-07-26,M,N,1,2
2025-07-26,T,N,1,2
2025-07-26,M,O,1,2
2025-07-26,T,O,2,3
2025-07-26,M,P,1,2
2025-07-26,T,P,1,2
2025-07-27,M,A,1,2
2025-07-27,T,A,1,2
2025-07-27,M,B,1,2
2025-07-27,T,B,1,2
2025-07-27,M,C,1,2
2025-07-27,T,C,1,2
2025-07-27,M,D,1,2
2025-07-27,T,D,1,2
2025-07-27,M,E,1,2
2025-07-27,T,E,1,2
2025-07-27,M,F,1,2
2025-07-27,T,F,1,2
2025-07-27,M,G,1,2
2025-07-27,T,G,1,2
2025-07-27,M,H,0,1
2025-07-27,T,H,1,2
2025-07-27,M,I,1,2
2025-07-27,T,I,1,2
2025-07-27,M,J,1,2
2025-07-27,T,J,0,1
2025-07-27,M,K,1,2
2025-07-27,T,K,1,2
2025-07-27,M,L,1,2
2025-07-27,T,L,1,2
2025-07-27,M,M,1,2
2025-07-27,T,M,1,2
2025-07-27,M,N,1,2
2025-07-27,T,N,1,2
2025-07-27,M,O,1,2
2025-07-27,T,O,1,2
2025-07-27,M,P,1,2
2025-07-27,T,P,1,2
2025-07-28,M,A,1,2
2025-07-28,T,A,1,2
2025-07-28,M,B,1,2
2025-07-28,T,B,1,2
2025-07-28,M,C,1,2
2025-07-28,T,C,1,2
2025-07-28,M,D,1,2
2025-07-28,T,D,1,2
2025-07-28,M,E,1,2
2025-07-28,T,E,1,2
2025-07-28,M,F,1,2
2025-07-28,T,F,1,2
2025-07-28,M,G,2,3
2025-07-28,T,G,1,2
2025-07-28,M,H,1,2
2025-07-28,T,H,1,2
2025-07-28,M,I,1,2
2025-07-28,T,I,1,2
2025-07-28,M,J,0,1
2025-07-28,T,J,1,2
2025-07-28,M,K,1,2
2025-07-28,T,K,1,2
2025-07-28,M,L,1,2
2025-07-28,T,L,1,2
2025-07-28,M,M,1,2
2025-07-28,T,M,1,2
2025-07-28,M,N,1,2
2025-07-28,T,N,1,2
2025-07-28,M,O,1,2
2025-07-28,T,O,1,2
2025-07-28,M,P,1,2
2025-07-28,T,P,1,2
2025-07-29,M,A,1,2
2025-07-29,T,A,1,2
2025-07-29,M,B,1,2
2025-07-29,T,B,1,2
2025-07-29,M,C,1,2
2025-07-29,T,C,1,2
2025-07-29,M,D,1,2
2025-07-29,T,D,1,2
2025-07-29,M,E,1,2
2025-07-29,T,E,1,2
2025-07-29,M,F,1,2
2025-07-29,T,F,1,2
2025-07-29,M,G,1,2
2025-07-29,T,G,1,2
2025-07-29,M,H,0,1
2025-07-29,T,H,1,2
2025-07-29,M,I,1,2
2025-07-29,T,I,1,2
2025-07-29,M,J,1,2
2025-07-29,T,J,0,1
2025-07-29,M,K,1,2
2025-07-29,T,K,1,2
2025-07-29,M,L,1,2
2025-07-29,T,L,1,2
2025-07-29,M,M,1,2
2025-07-29,T,M,1,2
2025-07-29,M,N,1,2
2025-07-29,T,N,1,2
2025-07-29,M,O,1,2
2025-07-29,T,O,2,3
2025-07-29,M,P,2,3
2025-07-29,T,P,1,2
2025-07-30,M,A,1,2
2025-07-30,T,A,1,2
2025-07-30,M,B,1,2
2025-07-30,T,B,0,1
2025-07-30,M,C,1,2
2025-07-30,T,C,1,2
2025-07-30,M,D,1,2
2025-07-30,T,D,1,2
2025-07-30,M,E,1,2
2025-07-30,T,E,1,2
2025-07-30,M,F,1,2
2025-07-30,T,F,1,2
2025-07-30,M,G,1,2
2025-07-30,T,G,1,2
2025-07-30,M,H,1,2
2025-07-30,T,H,1,2
2025-07-30,M,I,0,1
2025-07-30,T,I,1,2
2025-07-30,M,J,1,2
2025-07-30,T,J,1,2
2025-07-30,M,K,1,2
2025-07-30,T,K,0,1
2025-07-30,M,L,1,2
2025-07-30,T,L,1,2
2025-07-30,M,M,1,2
2025-07-30,T,M,1,2
2025-07-30,M,N,1,2
2025-07-30,T,N,1,2
2025-07-30,M,O,1,2
2025-07-30,T,O,0,1
2025-07-30,M,P,1,2
2025-07-30,T,P,1,2
2025-07-31,M,A,1,2
2025-07-31,T,A,1,2
2025-07-31,M,B,1,2
2025-07-31,T,B,1,2
2025-07-31,M,C,1,2
2025-07-31,T,C,1,2
2025-07-31,M,D,1,2
2025-07-31,T,D,1,2
2025-07-31,M,E,1,2
2025-07-31,T,E,1,2
2025-07-31,M,F,1,2
2025-07-31,T,F,1,2
2025-07-31,M,G,1,2
2025-07-31,T,G,1,2
2025-07-31,M,H,1,2
2025-07-31,T,H,1,2
2025-07-31,M,I,1,2
2025-07-31,T,I,1,2
2025-07-31,M,J,1,2
2025-07-31,T,J,1,2
2025-07-31,M,K,0,1
2025-07-31,T,K,1,2
2025-07-31,M,L,1,2
2025-07-31,T,L,1,2
2025-07-31,M,M,1,2
2025-07-31,T,M,1,2
2025-07-31,M,N,1,2
2025-07-31,T,N,1,2
2025-07-31,M,O,1,2
2025-07-31,T,O,1,2
2025-07-31,M,P,1,2
2025-07-31,T,P,0,1
2025-08-01,M,A,1,2
2025-08-01,T,A,1,2
2025-08-01,M,B,1,2
2025-08-01,T,B,0,1
2025-08-01,M,C,1,2
2025-08-01,T,C,1,2
2025-08-01,M,D,1,2
2025-08-01,T,D,1,2
2025-08-01,M,E,1,2
2025-08-01,T,E,1,2
2025-08-01,M,F,1,2
2025-08-01,T,F,1,2
2025-08-01,M,G,1,2
2025-08-01,T,G,1,2
2025-08-01,M,H,1,2
2025-08-01,T,H,1,2
2025-08-01,M,I,0,1
2025-08-01,T,I,1,2
2025-08-01,M,J,0,1
2025-08-01,T,J,1,2
2025-08-01,M,K,1,2
2025-08-01,T,K,0,1
2025-08-01,M,L,1,2
2025-08-01,T,L,1,2
2025-08-01,M,M,1,2
2025-08-01,T,M,1,2
2025-08-01,M,N,1,2
2025-08-01,T,N,1,2
2025-08-01,M,O,1,2
2025-08-01,T,O,1,2
2025-08-01,M,P,1,2
2025-08-01,T,P,1,2
2025-08-02,M,A,1,2
2025-08-02,T,A,1,2
2025-08-02,M,B,1,2
2025-08-02,T,B,1,2
2025-08-02,M,C,2,3
2025-08-02,T,C,1,2
2025-08-02,M,D,1,2
2025-08-02,T,D,1,2
2025-08-02,M,E,1,2
2025-08-02,T,E,1,2
2025-08-02,M,F,1,2
2025-08-02,T,F,2,3
2025-08-02,M,G,1,2
2025-08-02,T,G,1,2
2025-08-02,M,H,1,2
2025-08-02,T,H,1,2
2025-08-02,M,I,1,2
2025-08-02,T,I,1,2
2025-08-02,M,J,1,2
2025-08-02,T,J,1,2
2025-08-02,M,K,1,2
2025-08-02,T,K,1,2
2025-08-02,M,L,1,2
2025-08-02,T,L,1,2
2025-08-02,M,M,1,2
2025-08-02,T,M,1,2
2025-08-02,M,N,1,2
2025-08-02,T,N,1,2
2025-08-02,M,O,1,2
2025-08-02,T,O,1,2
2025-08-02,M,P,1,2
2025-08-02,T,P,1,2
2025-08-03,M,A,1,2
2025-08-03,T,A,1,2
2025-08-03,M,B,1,2
2025-08-03,T,B,1,2
2025-08-03,M,C,1,2
2025-08-03,T,C,1,2
2025-08-03,M,D,1,2
2025-08-03,T,D,1,2
2025-08-03,M,E,1,2
2025-08-03,T,E,1,2
2025-08-03,M,F,1,2
2025-08-03,T,F,1,2
2025-08-03,M,G,1,2
2025-08-03,T,G,1,2
2025-08-03,M,H,1,2
2025-08-03,T,H,1,2
2025-08-03,M,I,1,2
2025-08-03,T,I,0,1
2025-08-03,M,J,1,2
2025-08-03,T,J,1,2
2025-08-03,M,K,1,2
2025-08-03,T,K,1,2
2025-08-03,M,L,1,2
2025-08-03,T,L,1,2
2025-08-03,M,M,1,2
2025-08-03,T,M,1,2
2025-08-03,M,N,1,2
2025-08-03,T,N,1,2
2025-08-03,M,O,0,1
2025-08-03,T,O,1,2
2025-08-03,M,P,1,2
2025-08-03,T,P,1,2
2025-08-04,M,A,1,2
2025-08-04,T,A,1,2
2025-08-04,M,B,1,2
2025-08-04,T,B,1,2
2025-08-04,M,C,1,2
2025-08-04,T,C,1,2
2025-08-04,M,D,2,3
2025-08-04,T,D,1,2
2025-08-04,M,E,1,2
2025-08-04,T,E,1,2
2025-08-04,M,F,1,2
2025-08-04,T,F,1,2
2025-08-04,M,G,1,2
2025-08-04,T,G,1,2
2025-08-04,M,H,1,2
2025-08-04,T,H,0,1
2025-08-04,M,I,1,2
2025-08-04,T,I,1,2
2025-08-04,M,J,1,2
2025-08-04,T,J,1,2
2025-08-04,M,K,1,2
2025-08-04,T,K,1,2
2025-08-04,M,L,1,2
2025-08-04,T,L,1,2
2025-08-04,M,M,1,2
2025-08-04,T,M,1,2
2025-08-04,M,N,1,2
2025-08-04,T,N,1,2
2025-08-04,M,O,1,2
2025-08-04,T,O,1,2
2025-08-04,M,P,1,2
2025-08-04,T,P,1,2
2025-08-05,M,A,1,2
2025-08-05,T,A,1,2
2025-08-05,M,B,1,2
2025-08-05,T,B,1,2
2025-08-05,M,C,1,2
2025-08-05,T,C,1,2
2025-08-05,M,D,1,2
2025-08-05,T,D,1,2
2025-08-05,M,E,1,2
2025-08-05,T,E,1,2
2025-08-05,M,F,1,2
2025-08-05,T,F,1,2
2025-08-05,M,G,1,2
2025-08-05,T,G,1,2
2025-08-05,M,H,1,2
2025-08-05,T,H,1,2
2025-08-05,M,I,1,2
2025-08-05,T,I,1,2
2025-08-05,M,J,1,2
2025-08-05,T,J,1,2
2025-08-05,M,K,1,2
2025-08-05,T,K,1,2
2025-08-05,M,L,1,2
2025-08-05,T,L,1,2
2025-08-05,M,M,1,2
2025-08-05,T,M,1,2
2025-08-05,M,N,1,2
2025-08-05,T,N,1,2
2025-08-05,M,O,0,1
2025-08-05,T,O,1,2
2025-08-05,M,P,1,2
2025-08-05,T,P,1,2
2025-08-06,M,A,1,2
2025-08-06,T,A,1,2
2025-08-06,M,B,1,2
2025-08-06,T,B,1,2
2025-08-06,M,C,1,2
2025-08-06,T,C,1,2
2025-08-06,M,D,1,2
2025-08-06,T,D,1,2
2025-08-06,M,E,1,2
2025-08-06,T,E,1,2
2025-08-06,M,F,1,2
2025-08-06,T,F,1,2
2025-08-06,M,G,1,2
2025-08-06,T,G,1,2
2025-08-06,M,H,1,2
2025-08-06,T,H,1,2
2025-08-06,M,I,1,2
2025-08-06,T,I,1,2
2025-08-06,M,J,1,2
2025-08-06,T,J,1,2
2025-08-06,M,K,1,2
2025-08-06,T,K,1,2
2025-08-06,M,L,1,2
2025-08-06,T,L,1,2
2025-08-06,M,M,1,2
2025-08-06,T,M,1,2
2025-08-06,M,N,1,2
2025-08-06,T,N,1,2
2025-08-06,M,O,1,2
2025-08-06,T,O,2,3
2025-08-06,M,P,1,2
2025-08-06,T,P,0,1
2025-08-07,M,A,1,2
2025-08-07,T,A,1,2
2025-08-07,M,B,1,2
2025-08-07,T,B,1,2
2025-08-07,M,C,1,2
2025-08-07,T,C,1,2
2025-08-07,M,D,1,2
2025-08-07,T,D,0,1
2025-08-07,M,E,1,2
2025-08-07,T,E,1,2
2025-08-07,M,F,1,2
2025-08-07,T,F,1,2
2025-08-07,M,G,1,2
2025-08-07,T,G,1,2
2025-08-07,M,H,1,2
2025-08-07,T,H,1,2
2025-08-07,M,I,1,2
2025-08-07,T,I,1,2
2025-08-07,M,J,0,1
2025-08-07,T,J,1,2
2025-08-07,M,K,1,2
2025-08-07,T,K,1,2
2025-08-07,M,L,1,2
2025-08-07,T,L,1,2
2025-08-07,M,M,1,2
2025-08-07,T,M,1,2
2025-08-07,M,N,1,2
2025-08-07,T,N,1,2
2025-08-07,M,O,1,2
2025-08-07,T,O,1,2
2025-08-07,M,P,1,2
2025-08-07,T,P,1,2
2025-08-08,M,A,1,2
2025-08-08,T,A,1,2
2025-08-08,M,B,1,2
2025-08-08,T,B,1,2
2025-08-08,M,C,1,2
2025-08-08,T,C,1,2
2025-08-08,M,D,1,2
2025-08-08,T,D,1,2
2025-08-08,M,E,1,2
2025-08-08,T,E,1,2
2025-08-08,M,F,1,2
2025-08-08,T,F,1,2
2025-08-08,M,G,1,2
2025-08-08,T,G,0,1
2025-08-08,M,H,1,2
2025-08-08,T,H,1,2
2025-08-08,M,I,1,2
2025-08-08,T,I,1,2
2025-08-08,M,J,1,2
2025-08-08,T,J,1,2
2025-08-08,M,K,1,2
2025-08-08,T,K,1,2
2025-08-08,M,L,1,2
2025-08-08,T,L,1,2
2025-08-08,M,M,1,2
2025-08-08,T,M,1,2
2025-08-08,M,N,1,2
2025-08-08,T,N,1,2
2025-08-08,M,O,1,2
2025-08-08,T,O,1,2
2025-08-08,M,P,1,2
2025-08-08,T,P,1,2
2025-08-09,M,A,1,2
2025-08-09,T,A,2,3
2025-08-09,M,B,1,2
2025-08-09,T,B,1,2
2025-08-09,M,C,0,1
2025-08-09,T,C,1,2
2025-08-09,M,D,1,2
2025-08-09,T,D,1,2
2025-08-09,M,E,1,2
2025-08-09,T,E,1,2
2025-08-09,M,F,1,2
2025-08-09,T,F,1,2
2025-08-09,M,G,1,2
2025-08-09,T,G,1,2
2025-08-09,M,H,1,2
2025-08-09,T,H,1,2
2025-08-09,M,I,1,2
2025-08-09,T,I,1,2
2025-08-09,M,J,1,2
2025-08-09,T,J,1,2
2025-08-09,M,K,1,2
2025-08-09,T,K,1,2
2025-08-09,M,L,1,2
2025-08-09,T,L,1,2
2025-08-09,M,M,1,2
2025-08-09,T,M,1,2
2025-08-09,M,N,1,2
2025-08-09,T,N,1,2
2025-08-09,M,O,1,2
2025-08-09,T,O,1,2
2025-08-09,M,P,1,2
2025-08-09,T,P,1,2
2025-08-10,M,A,1,2
2025-08-10,T,A,1,2
2025-08-10,M,B,1,2
2025-08-10,T,B,1,2
2025-08-10,M,C,1,2
2025-08-10,T,C,1,2
2025-08-10,M,D,1,2
2025-08-10,T,D,1,2
2025-08-10,M,E,2,3
2025-08-10,T,E,1,2
2025-08-10,M,F,1,2
2025-08-10,T,F,1,2
2025-08-10,M,G,1,2
2025-08-10,T,G,1,2
2025-08-10,M,H,1,2
2025-08-10,T,H,1,2
2025-08-10,M,I,1,2
2025-08-10,T,I,1,2
2025-08-10,M,J,1,2
2025-08-10,T,J,1,2
2025-08-10,M,K,2,3
2025-08-10,T,K,1,2
2025-08-10,M,L,1,2
2025-08-10,T,L,1,2
2025-08-10,M,M,1,2
2025-08-10,T,M,1,2
2025-08-10,M,N,1,2
2025-08-10,T,N,1,2
2025-08-10,M,O,1,2
2025-08-10,T,O,1,2
2025-08-10,M,P,1,2
2025-08-10,T,P,1,2
2025-08-11,M,A,1,2
2025-08-11,T,A,1,2
2025-08-11,M,B,2,3
2025-08-11,T,B,1,2
2025-08-11,M,C,1,2
2025-08-11,T,C,1,2
2025-08-11,M,D,1,2
2025-08-11,T,D,1,2
2025-08-11,M,E,1,2
2025-08-11,T,E,1,2
2025-08-11,M,F,1,2
2025-08-11,T,F,1,2
2025-08-11,M,G,1,2
2025-08-11,T,G,1,2
2025-08-11,M,H,1,2
2025-08-11,T,H,1,2
2025-08-11,M,I,1,2
2025-08-11,T,I,1,2
2025-08-11,M,J,1,2
2025-08-11,T,J,1,2
2025-08-11,M,K,1,2
2025-08-11,T,K,1,2
2025-08-11,M,L,1,2
2025-08-11,T,L,1,2
2025-08-11,M,M,1,2
2025-08-11,T,M,1,2
2025-08-11,M,N,1,2
2025-08-11,T,N,1,2
2025-08-11,M,O,1,2
2025-08-11,T,O,1,2
2025-08-11,M,P,1,2
2025-08-11,T,P,1,2
2025-08-12,M,A,1,2
2025-08-12,T,A,1,2
2025-08-12,M,B,1,2
2025-08-12,T,B,1,2
2025-08-12,M,C,1,2
2025-08-12,T,C,1,2
2025-08-12,M,D,1,2
2025-08-12,T,D,1,2
2025-08-12,M,E,1,2
2025-08-12,T,E,1,2
2025-08-12,M,F,0,1
2025-08-12,T,F,1,2
2025-08-12,M,G,1,2
2025-08-12,T,G,1,2
2025-08-12,M,H,1,2
2025-08-12,T,H,1,2
2025-08-12,M,I,1,2
2025-08-12,T,I,1,2
2025-08-12,M,J,1,2
2025-08-12,T,J,1,2
2025-08-12,M,K,1,2
2025-08-12,T,K,1,2
2025-08-12,M,L,1,2
2025-08-12,T,L,1,2
2025-08-12,M,M,1,2
2025-08-12,T,M,1,2
2025-08-12,M,N,1,2
2025-08-12,T,N,1,2
2025-08-12,M,O,1,2
2025-08-12,T,O,1,2
2025-08-12,M,P,0,1
2025-08-12,T,P,1,2
2025-08-13,M,A,1,2
2025-08-13,T,A,1,2
2025-08-13,M,B,1,2
2025-08-13,T,B,1,2
2025-08-13,M,C,1,2
2025-08-13,T,C,1,2
2025-08-13,M,D,1,2
2025-08-13,T,D,1,2
2025-08-13,M,E,1,2
2025-08-13,T,E,2,3
2025-08-13,M,F,1,2
2025-08-13,T,F,1,2
2025-08-13,M,G,1,2
2025-08-13,T,G,1,2
2025-08-13,M,H,1,2
2025-08-13,T,H,1,2
2025-08-13,M,I,1,2
2025-08-13,T,I,1,2
2025-08-13,M,J,1,2
2025-08-13,T,J,1,2
2025-08-13,M,K,1,2
2025-08-13,T,K,1,2
2025-08-13,M,L,1,2
2025-08-13,T,L,1,2
2025-08-13,M,M,1,2
2025-08-13,T,M,1,2
2025-08-13,M,N,1,2
2025-08-13,T,N,1,2
2025-08-13,M,O,1,2
2025-08-13,T,O,1,2
2025-08-13,M,P,1,2
2025-08-13,T,P,1,2
2025-08-14,M,A,1,2
2025-08-14,T,A,1,2
2025-08-14,M,B,0,1
2025-08-14,T,B,1,2
2025-08-14,M,C,1,2
2025-08-14,T,C,1,2
2025-08-14,M,D,1,2
2025-08-14,T,D,1,2
2025-08-14,M,E,1,2
2025-08-14,T,E,2,3
2025-08-14,M,F,1,2
2025-08-14,T,F,1,2
2025-08-14,M,G,1,2
2025-08-14,T,G,1,2
2025-08-14,M,H,0,1
2025-08-14,T,H,2,3
2025-08-14,M,I,1,2
2025-08-14,T,I,1,2
2025-08-14,M,J,1,2
2025-08-14,T,J,1,2
2025-08-14,M,K,1,2
2025-08-14,T,K,1,2
2025-08-14,M,L,1,2
2025-08-14,T,L,1,2
2025-08-14,M,M,1,2
2025-08-14,T,M,1,2
2025-08-14,M,N,1,2
2025-08-14,T,N,1,2
2025-08-14,M,O,0,1
2025-08-14,T,O,1,2
2025-08-14,M,P,1,2
2025-08-14,T,P,1,2
2025-08-15,M,A,1,2
2025-08-15,T,A,1,2
2025-08-15,M,B,1,2
2025-08-15,T,B,1,2
2025-08-15,M,C,1,2
2025-08-15,T,C,1,2
2025-08-15,M,D,1,2
2025-08-15,T,D,1,2
2025-08-15,M,E,1,2
2025-08-15,T,E,1,2
2025-08-15,M,F,1,2
2025-08-15,T,F,1,2
2025-08-15,M,G,1,2
2025-08-15,T,G,1,2
2025-08-15,M,H,1,2
2025-08-15,T,H,1,2
2025-08-15,M,I,1,2
2025-08-15,T,I,1,2
2025-08-15,M,J,1,2
2025-08-15,T,J,1,2
2025-08-15,M,K,1,2
2025-08-15,T,K,1,2
2025-08-15,M,L,1,2
2025-08-15,T,L,1,2
2025-08-15,M,M,1,2
2025-08-15,T,M,1,2
2025-08-15,M,N,1,2
2025-08-15,T,N,1,2
